N,P,K,temperature,humidity,ph,rainfall,crop_type,soil_moisture,sunlight_exposure,wind_speed,co2_concentration,organic_matter,crop_density,pest_pressure,urban_area_proximity,frost_risk,water_usage_efficiency,soil_type,fertilizer_type,irrigation_method
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,27.00848099,10.0109917,3.514824827,393.630131,9.992802226,5.445247487,71.78558734,3.448945718,15.40295013,1.780512478,Sandy Soil,Organic Manure,Surface Irrigation
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,21.52321626,9.280371254,6.976037703,356.6483819,9.330594219,12.19956713,54.21980041,34.21305422,65.7923281,3.264539363,Loamy Soil,Organic Manure,Drip Irrigation
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,29.87428878,6.719868003,9.319220434,424.0250764,9.706732538,9.407675733,98.98309142,45.35882502,69.85981231,1.196651598,Loamy Soil,Compost,Drip Irrigation
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,28.89226449,9.13802414,14.13448188,390.1494257,2.260834485,7.733598998,12.94171944,22.29846422,11.91074643,4.456775851,Loamy Soil,Urea,Drip Irrigation
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,20.25607208,8.513747306,0.169761032,394.3161151,9.814070819,6.156999802,94.84780304,47.31342086,91.11396801,4.974024834,Loamy Soil,NPK Fertilizer,Drip Irrigation
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,24.23188159,10.90657507,8.123129184,382.2454521,2.179767722,15.38932773,59.66078318,11.71168904,67.19822227,2.953830871,Loamy Soil,Compost,Subsurface Irrigation
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,22.36151771,5.511941232,1.103146343,408.991223,6.970765886,10.17775918,5.958802157,16.94040727,89.32009609,3.408121227,Loamy Soil,Organic Manure,Drip Irrigation
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,26.45179493,11.5536007,12.85503647,430.7252041,1.736707932,15.31731595,22.80717887,36.88173439,83.32471219,1.34298648,Sandy Soil,Organic Manure,Drip Irrigation
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,10.99265901,11.52492147,3.01945904,439.2044214,3.070163244,16.09844114,34.545615,10.40247185,63.52299891,1.182767249,Sandy Soil,Compost,Drip Irrigation
24,80,19,29.67892453,69.0854554,6.808041722,65.66436565,blackgram,27.82120005,10.81188344,19.59185718,388.7133963,2.584171901,6.510280535,59.20285623,9.183066681,63.81996924,3.250484355,Sandy Soil,NPK Fertilizer,Drip Irrigation
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,14.8553706,11.21013094,3.653289074,436.0099973,1.206556264,12.83284724,25.24391683,4.887897778,34.99731513,4.899072462,Sandy Soil,Urea,Surface Irrigation
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,24.90993946,10.34705118,12.12431959,376.8338152,3.413783586,12.83650919,56.88096102,47.5272984,84.11374911,1.657456966,Loamy Soil,Urea,Drip Irrigation
55,78,21,33.39438752,62.93692886,6.602888249,63.57445989,blackgram,28.73696188,5.341972385,0.904608699,408.0909956,9.076790904,18.18947319,66.80565817,28.0685086,37.40478175,1.845505235,Sandy Soil,Organic Manure,Surface Irrigation
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,29.88728024,5.297057521,10.26367415,428.3073344,5.613081019,16.86006672,79.95587223,13.34095052,39.23377228,3.874818722,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,27.53323428,8.051484277,6.65026371,356.6769823,8.788740977,15.87346913,44.09882531,12.14501667,33.0331205,4.506014113,Loamy Soil,Urea,Sprinkler Irrigation
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,17.81442569,11.26086109,16.0253162,374.7967662,2.571329901,5.121105742,40.38815007,49.03041868,61.73005287,1.998141671,Sandy Soil,NPK Fertilizer,Drip Irrigation
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,25.06094808,10.62770979,7.663871227,409.0554679,6.003239505,9.902368479,17.3701403,13.46912104,95.79365135,4.847739235,Loamy Soil,NPK Fertilizer,Sprinkler Irrigation
23,70,15,34.6008247,63.11296779,7.403623355,60.41790253,blackgram,29.62083612,8.574941324,8.587600156,368.094627,2.335926175,16.64985238,41.88805544,41.34875031,62.05724224,3.947063166,Clayey Soil,Organic Manure,Sprinkler Irrigation
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,14.84122876,7.844482611,19.98375825,406.5005822,3.434994945,10.36037088,22.12545593,26.51671297,69.80605183,2.79149952,Clayey Soil,Urea,Subsurface Irrigation
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,18.16695379,6.511672499,14.01668682,427.5098872,9.783091026,8.136597355,37.22295438,39.9995929,30.38921601,4.556876122,Clayey Soil,Compost,Sprinkler Irrigation
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,12.1086268,7.399729393,5.143324052,395.3934025,6.81792385,9.033779007,52.28123253,49.23628501,53.67983878,4.819772402,Sandy Soil,Organic Manure,Surface Irrigation
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,12.9204003,10.14775388,16.97360374,421.6472699,8.890250732,10.97196963,16.16926795,38.40741566,78.73427324,1.338539357,Sandy Soil,Urea,Sprinkler Irrigation
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,12.64483859,10.77037493,19.34404606,363.7065451,7.97873715,15.22132294,6.363183448,19.01127095,78.06274052,2.186129797,Sandy Soil,Urea,Sprinkler Irrigation
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,10.7962575,11.59451426,12.02020511,399.9563066,5.686842209,11.10525188,76.34389734,48.06501709,34.32365238,1.627970955,Sandy Soil,Urea,Sprinkler Irrigation
20,68,17,30.11873003,60.11680815,6.578714843,71.72980375,blackgram,10.81831961,8.928754652,17.29532928,408.9807493,6.796996861,6.302929277,0.465933365,2.52533462,49.92381249,3.890583903,Clayey Soil,Urea,Drip Irrigation
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,10.09230248,5.376908156,15.7702099,405.9589692,3.00078045,18.09177026,66.65577871,30.54158151,63.27436802,2.982923572,Sandy Soil,Urea,Drip Irrigation
44,76,22,27.26458947,68.01232937,7.775306272,68.91754359,blackgram,17.97747691,8.697918437,6.177301643,369.2062837,3.346744793,14.95995846,8.325817912,21.32986107,5.921960172,4.781444598,Loamy Soil,NPK Fertilizer,Surface Irrigation
34,60,16,31.35730791,64.24992106,7.322555223,63.85668948,blackgram,22.99964165,7.824448878,7.42420034,389.1864655,7.471551356,8.378453168,95.00709364,10.15081833,46.3151033,3.099273056,Loamy Soil,Organic Manure,Surface Irrigation
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,27.78273883,11.76415114,6.314121104,370.9132362,5.158967528,15.62323973,5.973358138,30.53018112,88.43142783,2.707443087,Sandy Soil,NPK Fertilizer,Drip Irrigation
25,68,19,29.39982732,64.25510719,7.108450121,67.47677295,blackgram,18.26070172,6.781280909,9.559016403,444.3666593,2.841006686,12.104944,33.11682171,12.64452697,65.81445121,2.476153478,Sandy Soil,Compost,Surface Irrigation
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,26.27093441,5.694865037,0.180726007,379.2132128,4.698816359,7.334254572,83.76175987,3.980968251,30.38977675,4.778841273,Clayey Soil,Urea,Drip Irrigation
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,22.94600596,7.378597507,18.59063067,384.3919175,8.82577509,19.47408524,39.80771505,18.73129368,62.23478577,1.200505495,Sandy Soil,Organic Manure,Subsurface Irrigation
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,20.11329308,5.06388724,3.878962624,371.2992317,7.598530599,12.64317568,24.7203545,46.23666004,57.24122257,2.709882958,Sandy Soil,Urea,Sprinkler Irrigation
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,29.20907157,7.051620689,1.87279128,431.3003552,4.146056028,19.52012923,95.35511297,16.87867129,85.4888847,4.723537303,Sandy Soil,Organic Manure,Sprinkler Irrigation
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,23.69962341,11.79948771,1.382838846,361.8470084,1.730418641,16.32931686,10.42349623,21.42400459,64.21834524,2.996440405,Clayey Soil,NPK Fertilizer,Surface Irrigation
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,29.78450265,9.530569812,4.669588994,434.9618215,3.164770027,6.526015927,0.639088707,18.88553272,48.23647758,3.180435677,Sandy Soil,Organic Manure,Drip Irrigation
52,70,16,33.66855394,66.60416867,7.534811833,67.32520551,blackgram,17.29969335,6.448743838,16.57287259,377.2860585,1.473635936,7.909298532,35.74725669,12.31703372,1.612853912,1.433932148,Clayey Soil,Compost,Drip Irrigation
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram,25.14501056,5.10684196,16.37912746,418.9974782,1.520397937,17.44216799,20.13914722,26.78917989,46.49719408,2.356924847,Clayey Soil,Compost,Surface Irrigation
42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,blackgram,11.11458232,5.837217962,11.38907351,395.2662198,4.670532085,14.06775685,17.70770911,23.43366,96.75594182,4.412940504,Loamy Soil,Organic Manure,Drip Irrigation
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram,20.95107512,9.075074751,14.9610163,433.3421812,8.012997124,9.340832654,79.4633766,22.36738317,82.75500527,2.169968948,Sandy Soil,Organic Manure,Subsurface Irrigation
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram,22.07938122,5.413115962,2.505674149,404.4674685,6.751890789,14.49752336,92.42874603,5.665279435,42.81375324,2.42650281,Clayey Soil,Organic Manure,Sprinkler Irrigation
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram,21.49072897,11.16425676,14.68219879,410.8420235,4.452900536,7.558927445,16.21117559,39.55789724,92.55059076,1.012690556,Loamy Soil,Organic Manure,Surface Irrigation
56,76,16,28.27265858,61.18956161,7.513151076,63.29900785,blackgram,23.69212809,11.4941257,4.132629667,406.6138808,3.752811103,11.64225066,31.41998748,45.90979431,49.25854292,1.039906494,Sandy Soil,Compost,Surface Irrigation
29,76,15,28.5417236,64.2020154,7.025607706,69.68862306,blackgram,15.50979922,6.92616158,13.40637503,367.5882205,7.828800802,12.15754037,16.66223059,5.423462007,98.77054885,1.31715301,Sandy Soil,Urea,Drip Irrigation
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram,16.69412097,5.832731403,10.7746808,442.4324843,3.100993984,12.25113805,88.59112311,17.21659493,93.49342721,3.996515781,Loamy Soil,Organic Manure,Surface Irrigation
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram,23.34752239,9.744000019,0.162899281,427.2086501,6.587695438,12.45145855,87.62649463,28.76756453,45.64997327,1.983615021,Clayey Soil,Organic Manure,Subsurface Irrigation
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram,26.68968884,11.65948623,12.6499253,434.0815653,1.93803968,19.28704101,81.96716992,41.01847324,26.62257579,4.046205612,Sandy Soil,Compost,Drip Irrigation
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram,18.99560169,7.134365335,2.107717192,382.9038239,3.012194101,5.885515906,20.90277757,30.31844675,94.30269801,1.460202438,Loamy Soil,Compost,Drip Irrigation
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,blackgram,25.80879327,10.51790296,17.65077307,421.3095141,4.805309922,17.9633748,60.24211493,31.08707777,23.71197042,2.454127172,Loamy Soil,NPK Fertilizer,Drip Irrigation
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram,20.17573526,7.247727999,17.4692239,419.6920892,3.6659894,6.570140419,10.66701848,30.43659098,75.69386454,4.05569409,Loamy Soil,Organic Manure,Drip Irrigation
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram,18.00302441,8.123899716,19.30374299,383.7917106,5.57517537,15.15501348,35.58795151,34.56451203,89.40534726,2.291296105,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
41,74,18,28.75751783,61.02701476,6.599147298,73.37686831,blackgram,26.56135994,7.415097265,13.83666246,403.7667641,1.298272119,5.205741194,37.31328583,46.35336463,6.661267958,4.089198496,Loamy Soil,Compost,Drip Irrigation
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram,13.2830228,11.50226305,14.77758142,356.9193344,9.528817072,12.40699407,87.44810857,10.3348293,62.55740923,4.166732718,Loamy Soil,Compost,Surface Irrigation
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram,22.5813434,7.599815801,9.691422887,422.9710237,3.293886166,6.233908929,64.07349102,39.52727734,4.268127103,3.942374803,Clayey Soil,Urea,Subsurface Irrigation
27,60,17,26.41768321,63.64698302,7.026795359,64.42177127,blackgram,21.53987789,7.070355788,6.784330891,388.8233796,4.939745401,12.20829279,21.36182098,1.298923487,42.26914454,4.48760539,Loamy Soil,Organic Manure,Sprinkler Irrigation
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram,27.96460645,5.034601212,18.65259743,410.1282058,3.444600194,17.66666405,98.71621335,27.10836914,14.52735462,1.005317539,Sandy Soil,Urea,Sprinkler Irrigation
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram,27.28000966,8.145861163,16.12653639,361.8935983,1.261296216,17.99758586,20.90282929,37.10629114,22.59608752,1.626825407,Loamy Soil,Compost,Sprinkler Irrigation
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram,22.49971119,9.233679051,14.45498087,359.1081166,9.332691474,8.114087235,73.40886165,5.631798174,65.31320579,2.058445842,Loamy Soil,Organic Manure,Sprinkler Irrigation
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,13.42515034,9.165218869,17.39233959,446.9277657,1.303629484,6.273989964,5.856722916,11.35865086,43.23970686,1.481283472,Loamy Soil,Compost,Sprinkler Irrigation
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,12.64180259,9.085969743,9.036001344,426.1124008,9.725134716,8.106026994,91.09218087,49.68972999,53.12913533,2.285841857,Loamy Soil,Organic Manure,Sprinkler Irrigation
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram,27.92743383,8.045813171,4.596843034,437.7171319,7.118478302,10.06472377,6.702505032,20.38684044,95.43285863,4.700004168,Sandy Soil,NPK Fertilizer,Drip Irrigation
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram,21.92586777,8.591762669,0.501856356,404.6724397,7.114980253,9.559749753,61.07592179,29.48826907,13.2251735,3.029924622,Clayey Soil,Organic Manure,Surface Irrigation
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram,22.86476639,7.823688077,10.04282863,400.4204948,7.178226476,9.110924137,84.85260998,30.85724309,75.28169111,3.3408489,Sandy Soil,NPK Fertilizer,Drip Irrigation
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram,28.13724494,8.22653646,3.226825569,433.2696157,5.912718579,10.03808561,50.08725363,49.11793313,88.48464557,4.394297137,Clayey Soil,Organic Manure,Sprinkler Irrigation
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram,17.49877037,10.08220063,12.38541479,427.7359311,9.770614635,8.258629275,82.44182353,48.16269743,75.61933766,2.822553828,Clayey Soil,NPK Fertilizer,Subsurface Irrigation
32,76,15,28.05153602,63.49802189,7.604110177,43.35795377,lentil,19.27678302,11.33885373,15.00829563,429.2802552,6.46232154,13.49664354,52.36297281,45.95448423,24.88493003,3.50429437,Clayey Soil,Organic Manure,Subsurface Irrigation
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil,18.43822742,9.937594279,9.129900283,424.6099438,5.018341504,6.099576086,82.13979552,47.24587658,97.75552054,2.31080459,Loamy Soil,Urea,Sprinkler Irrigation
38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,lentil,25.040348,11.32845408,7.207899488,360.0309194,2.923173741,15.73311625,4.739794714,40.22367078,50.15182236,4.068557325,Sandy Soil,Organic Manure,Sprinkler Irrigation
11,74,17,21.36383757,69.92375891,6.633864582,46.6352865,lentil,23.18270054,7.455691857,6.629620933,368.7699163,5.991943935,13.68658946,77.7715178,44.72237053,65.41840102,1.122066032,Sandy Soil,Organic Manure,Subsurface Irrigation
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,lentil,14.45817986,9.626370641,17.55861119,411.5870429,4.772328614,5.886138623,68.65614251,22.54789758,62.37843675,1.299117953,Clayey Soil,Urea,Drip Irrigation
29,71,18,22.17499963,62.13873825,6.410441476,53.46622584,lentil,16.83769168,9.620154653,7.910947278,449.6635805,7.612303979,8.690867328,68.81675954,0.884380758,86.68687056,3.001104051,Clayey Soil,Compost,Drip Irrigation
2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,lentil,17.89433799,6.487111246,9.764371961,412.583777,6.482574647,19.60927243,90.36287088,41.68530793,34.66386585,3.478139946,Clayey Soil,Compost,Sprinkler Irrigation
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,lentil,10.23671923,8.656703398,15.43007621,393.5172543,9.906356958,12.5370505,80.38873501,3.50215824,63.89994561,2.801217793,Loamy Soil,Organic Manure,Drip Irrigation
13,64,20,19.1345771,62.57526895,6.590571088,36.46946971,lentil,26.2875189,8.816027961,17.29904298,402.1956578,7.681152598,12.80321974,9.388962428,44.01972479,58.94788076,3.504819592,Clayey Soil,Urea,Subsurface Irrigation
8,58,17,28.75273118,69.15640149,7.286049978,35.15426171,lentil,20.95728027,8.378705177,9.031564218,430.8557284,1.230903918,8.415045614,81.95126369,2.526492858,19.26504102,2.157693673,Loamy Soil,Organic Manure,Drip Irrigation
6,77,20,25.78746268,60.2816298,6.058306161,49.14337177,lentil,20.74819264,11.27672944,1.286592421,361.3512049,3.606163718,8.659463025,31.57680577,3.839335437,94.69239078,1.985137623,Loamy Soil,NPK Fertilizer,Sprinkler Irrigation
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,lentil,28.72654818,7.003984959,0.586652348,410.9798912,3.423417491,13.83577296,87.638875,20.6380411,49.17617358,1.625057019,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,lentil,12.73084706,9.61975685,11.36554455,425.0166592,6.140630486,9.152563191,55.71638306,37.91878465,38.57234137,2.981728888,Sandy Soil,Organic Manure,Drip Irrigation
27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,lentil,13.46286614,8.125371069,9.898828072,441.5080114,9.623038817,12.16263917,66.92070846,7.253230279,37.02352784,2.396001717,Clayey Soil,Compost,Surface Irrigation
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,lentil,13.6633893,7.679533826,7.854718512,433.7524999,1.220703542,15.67133304,97.75591542,34.63605546,85.69779113,1.535836593,Sandy Soil,Compost,Subsurface Irrigation
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,lentil,18.49230232,10.00278862,13.56269635,423.7346029,7.387340727,13.09506768,76.77591921,26.71213521,35.32776859,2.947503899,Sandy Soil,Organic Manure,Subsurface Irrigation
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,lentil,16.88403714,11.90097657,10.54245208,366.9985006,9.568375976,9.631474456,5.023994159,16.17752875,52.78029646,2.796238204,Loamy Soil,Organic Manure,Surface Irrigation
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,lentil,22.00201918,7.766478697,13.92908342,358.5366126,9.415375958,11.4103129,91.85756926,34.07026561,23.98882225,3.080856653,Sandy Soil,NPK Fertilizer,Surface Irrigation
